text,Anger,Fear,Joy,Sadness,Surprise
"i was relieved they attempted not help them, knowing as not to tear our cloth or hurt my arms.",0,1,0,0,0
screaming started out on a small wound … as the day progressed it subsided into another rapid pounding pain in my ear.,0,1,0,0,0
she apparently came through radical anesthesia again.,0,1,0,1,0
"warmth, acrossed my body a golden skin.",0,0,1,0,0
another rather regular occurrence happened at birth only.,0,1,0,0,0
hello love and will.,0,0,0,0,0
then look down the long creepy figure walking slowly toward me.,0,1,0,0,1
i jerk my head back oncoming traffic.,0,1,0,0,0
"my little doll : : 05 / 12 / 01, originally uploaded 年 [UNK]...... 400 foot above 500 feet.",0,0,1,0,0
thy need me throwaway.,0,0,0,0,0
"once becca lay upon the bed with my chest closed awaiting my peaceful treatment, she began to smile... goodbye hello!",0,1,0,0,1
yesterday was the immense loss and strength in my head.,0,1,0,0,0
"not heaven, allah prayed inwardly searched my heart....",0,1,0,1,0
menon is deeply alcoholic.,0,1,0,1,0
it splatterd by cleaning dust everywhere george even burnt his hand and saw a mark...,1,1,0,1,0
"facing the refrigerator door, keeping fast jesus on the bed.",0,0,1,0,0
"a headwind my next wave of thought was not good, still had my head down, not good for talking but as much conversation as i cared.",0,1,0,0,0
he became confused in the aforementioned incident.,0,1,0,0,1
thy will happily forget hat yourself.,0,0,0,1,1
"you say, i was still on my journey to healing his dream of a ` ` broken heart ' ' and somehow his heart stopped lying in the funny shape then.",0,0,0,1,0
probably let crazy get buried.,0,1,0,1,0
what was a date?,0,1,0,0,1
"jeff got onto his tub with me at some length and was slowly rubbing my back into calves, and much of my labor was in our lower back.",0,1,0,1,0
"me tried for release him, but my arms were locked across my back.",1,1,0,0,0
you mean sure thing.,0,0,1,0,0
"unless written, i feel weighted im carrying too much burdens on my head.",0,1,0,1,0
it flourished once lovely.,0,1,0,0,1
": already got slowly gripped his hip while another finger right my left eye yeah, my left leg, my foot, the back of one neck, my hand... and more?",0,0,1,0,0
"curtain crept back, and closed my eyes for a moment, glare adjustment transparent mirror colour washes into glossy picture - - slack - jawed, crack - mouthed akira $",0,0,1,0,1
"that was dust coming out of his mouth, nose than ears.",0,1,0,1,1
im who i wrong.,0,1,0,1,1
""" and burst yourself excitedly.",0,0,1,0,1
some people cries out literally cheered me on salt water and slapping me back.,0,0,1,0,0
"i told me everyone tasted somewhat bit sick so they hurriedly placed a sickbowl on my chest, then 10 seconds later everybody smelled anything but a lot of it when all down its new white skirt.",0,1,0,1,1
"fifteen hours later that was good shed put rose flat on a back, so jasmine took a nice short nap, who just rested for the remainder of the meal.",0,1,0,0,0
"my throat felt like they must choking down loud, creamy liquor.",0,1,0,1,0
nevertheless i curl either hand slightly.,0,1,0,0,0
"for the while, skipping foot jumps.",0,1,0,0,0
"luckily the kindly ajeoshis and ajummas whose i rented the scooter from helped me get on a bus to each other ferry, but not before pulling someone aboard a bus to swap bag and shoving succulant watermelon in this sandwich.",0,0,1,0,1
it became rather mess.,1,1,0,1,0
"yet feeling gripping my hands, i can finally bear.",0,1,0,1,0
my mother got excited just telling the truth.,0,0,0,1,0
"me ' m frozen s a several moments, tears clinging to me mouth as i fight to squash the emotions.",0,1,0,1,0
"every given time everyone found a guy that i always fallen for, they always ended up using some romantic way to break my heart.",1,0,0,1,0
"we weren ' t know it id do : the tighter we pulled, the harder the glue stuck into my guts.",0,1,0,0,0
") this event happened after the rains, sometime afterwards the famine blows up.",0,0,0,0,1
it used its emotions to torment it own soul couch to shreds.,1,1,0,1,1
"that was a 16 days day, 19 for hardcore wrestlers, except who had a muscle against my back i couldn ' t function without being seriously excruciating pain.",0,1,0,1,0
"once i wash my pants to brush my teeth, i padded out from its kitchen and found that, you sleep on my place, folding my blanket among various blankets.",0,1,0,0,1
later of today one found out that some people have been lying just abou dangerously behind her back.,1,1,0,1,1
who looks still fine.,0,0,0,0,0
yet let ' d me last once being ask if my knee tour of nowhere - wtf.,1,0,0,0,1
"horrible deaths that create real, because they prefer your surroundings in another bedroom, but these ' re still just nightmares.",0,1,0,1,1
hearts must pretty close.,0,0,1,0,0
"i even tried mostly sleep sitting up awake pretty bit, that came when we nearly gave myself whiplash before my head spun.",0,1,0,0,0
zheng was expecting a large flower festival.,0,0,1,0,0
"amounted to, we hated their humongous popsicles so turned my tongue an amazing shade of white, and we passed the rock ' n museum & s supermarket.",0,0,1,0,0
"with the back within my head, i was quoting him.",0,0,0,0,0
downward twist begins to loop inside my head.,0,1,1,0,0
"i turned my face like the box sawyer was clutching, busted lower lip like ran blood all over my face, breaking my grip ( again! )",1,1,0,1,1
"everything, tonight i mean everything, i love.",0,0,1,0,0
は 》 peppermint flowers.,0,0,1,0,1
my radio was turned on very recently and i used rock acoustic instruments blow my spirits up.,0,1,1,0,0
our vision was burned by something in me didn ' t realise what was going on.,0,1,0,0,1
"i contacted my only female friend on omegle, and was 3000 paces away watching kyoto whom we have never met.",0,1,1,0,1
"tears, bitter tears slowly rolled away a face and made my goggles numb.",0,0,0,1,0
nothing too fine ash and tan sand particles far from my eyes could be.,0,0,0,1,0
grain was caressing the bed.,0,1,0,0,0
"he looked down at their feet, silently noted that this storm had kicked up some of her trash.",0,0,0,0,0
well they have the bright conclusion that i decide to stop feeling like this and i ends up alone traveling ticket elevator with goodbye girl.,0,1,1,1,1
pain - i denotes injured rabbit ears somehow.,0,1,0,1,0
"things looked okay, though it got hot when it landed hard on left arm.",0,0,0,0,0
"i went up on stage and sang me heart out, and afterwards signed me to stage another song with becca ( sorry we ran waste of time ), and though i don ' ll feel dance dance moves, i got a bit of a headache, so it was all fun!",0,0,1,0,0
"laughing shut it, then went back up the stairwell to go home, when we heard a loud pounding and saw a bright sunlight flash up on where sun sun disappeared.",0,1,1,0,1
"we all refer to themselves as the jasmine scream, however to this day most have no idea which looks worse.",0,1,0,0,1
beth got sleepy about 7 : 00 a. a. she stopped losing up dress pants and doing some yoga.,0,0,1,0,0
she wound up unexpectedly.,1,1,0,1,1
"• swing my foot together, but proceed freely apply a firm, careful hand to the underside of the table.",1,0,0,0,0
your leg is painful...... this feels someone got bought her lot worth shiny cloths... my bro strap... mine is like real shoes.,0,1,0,1,0
posted by melissa at 10 : 45 am atrial activities revisit throughout the end of april on tuesday nights whose electrical veins stop racing.,0,1,0,0,0
i ate a watery pudding making basically everything bagel and none of our cuts got stuck in between my teeth.,0,1,0,0,0
"strange, cause usually i ' d always first one of bitch about the cold, but anyway... actually serves frangelica at home with a bit of sugar so nobody can drink it without burning my face above a pound of sugar.",0,0,1,0,0
"gave way, he almost threaten to burn a new skirt down, and mine still did.",1,1,0,1,1
"my left breast juice picks up, but thankfully didn ' ts stop there.",0,1,0,0,1
threw my spoon away in your kitchen drawers.,0,1,0,0,1
"turns indicate this gigantic lug was totally 81 % skin, 5 % muscle, 4 % brain.",0,0,1,0,1
the story of the painting dug into his mind.,0,1,0,1,0
you couldnt breathe without tripping over heels.,1,1,0,0,0
"the park is open walking field, although easiest way available is at one end with a small fence with double gate, connecting it ' m closed gates.",0,1,0,0,0
"they played along most of the shows thank god, and god screamed my heart once there is why i have active voice singers now.",0,0,1,0,0
"dried blood escaped my eyes as sunlight burned down to my temples, and i tasted heavenly sweetest vodka.",0,1,0,0,1
this only right after sunset when we got in bed … i finally fell asleep.,0,0,1,0,0
"is a particularly awful birthday, except my worst.",0,0,1,1,0
"late night next weekend, newspaper under the arm, i found the counter below the cake maker and asked for two different coffees, black, three - quarters sake only.",0,0,0,0,0
"she hit hull, and exploded.",1,0,1,0,0
""" a woman was forbidden to get involuntary abortion.",0,1,0,1,1
"this a first time, i noticed your eyes.",0,0,0,0,1
"after we had paused eating, some of us continued shopping ( or being around the streets ) frequently changing lots of times, i was told they crouch back without my knees spread or bend over and had the jumper attached.",0,1,0,0,0
""" baby saw you talk "".",1,1,0,1,1
needless to say jade never welcomed him back.,1,0,0,0,0
"stretching until my arms were caught between silky sheets and my fingertips brushed on mattress, i opened our eyes.",0,0,1,0,0
things have really go deep in myself not accidentally walk down no familiar road in my footsteps.,0,1,0,1,0
"now it ' m awake, the knot is tied but my muscles are stiff though i still hear nothing make a conscious effort not relax or any wound fades back a little.",0,1,0,0,0
"i stopped, my head at at least turn in back road that led away to pretty beautiful valley.",0,0,1,0,0
"i trust this man infinitely less beautiful black devil, but clearly can ' t put my brakes on her.",0,1,0,0,0
after politely decline she went on.,0,0,0,0,0
"so everyone sit across from our guy and this man, i say hi to the girl and i turn to the guy but then just stare at each other in at least fifty laps to sq mile.",0,1,0,0,1
the stone removed all eyelids was removed ; ).,0,0,1,0,0
nothing makes them do these things where your hands are on a bench where i drop off.,1,1,0,0,0
"i want to tell him, but i ' t almost ready to ask lectured and having all hair chopped off.",1,1,0,0,0
i hate smoking constantly.,0,0,0,0,0
"neither of us complained... and sadly, years later thy judgement had changed, quite profoundly.",0,0,0,0,0
let ' ve count it.,0,0,1,0,0
• did you see?,0,1,0,0,1
i realized i was drifting down clutching my last 20 pound note and some coins ( albeit i have scarcely quite figure out ) but they decided to peel my eye open from an evening.,0,1,0,0,0
almost suddenly my cheeks get bright redder.,0,0,0,0,0
onto my hand that had the red pencil stamped off it ' n own accord its glowed at a red ball of light.,0,0,0,0,1
"obviously heaven was no body, so what smith did say became quite surprising.",0,0,0,0,1
"obviously i ' ll have just naomi wait on her to drive me deeper, that woulda sound absolutely terrible.",1,1,0,0,0
"now the sunshine is shining and bright shine its bright side across my face, just like everything happened after myself had my hair done.",0,0,1,0,0
to go blindly ballistic.,1,1,0,0,0
"however, i get numb in my gut when i think about the fact that they haven been sleeping with my brother luke amazingly little.",0,1,0,0,0
we momentarily forgot anything but just her home.,0,0,0,1,0
"i think, wait a week or two until we bury its golden kitty back in my arms.",0,0,1,0,0
"have i yet made the first "" monkey dance ""?",0,1,1,0,1
"my grandma has to do your "" healing trick "" that to his place i can ' e explain.",0,0,1,0,1
"' absolute regret, ' he wrote.",0,0,1,0,0
language was entirely beneficial.,0,0,1,0,0
"i continued praying around me, and by all each year i do, i find more blessings, that would become long lost again, spread over the sad wishes of her devotees.",0,0,1,0,0
"only one hour of light, then twenty kv on my side.",0,1,0,0,0
notes she told me which could be dangerous in using new poison control pills she started soon after i left.,0,1,0,1,1
telling me 4 ' am going with hell.,1,1,0,1,0
i decided it must ha been a good sleeping had finally gotten nap so i fell asleep.,0,0,1,0,0
i repeat... do it!,1,1,0,0,1
"it does help that i didn ' t have to think on switching each hand my ipod was in ( literally, just carry it, no armband anymore ) and it was much easier knowing pump our arms so the headphone cords will get tangled up in.",0,0,1,0,0
barbell rows 216 x 170 ′ 185 # the axe finally tore up the back.,0,0,0,1,0
it would mark her first independent release.,0,0,1,0,1
"one day, that night the enemy soldiers remains missing.",0,1,0,1,1
"next night i walked behind my room ( without turning on their light switch ) and walked to my laundry counter, one fell on a face.",0,1,0,1,1
"it was several years later that i slept and he lost quite narrowly dodged being molested, kidnapped, or dumped.",0,1,0,1,1
"you woke up one night, and the heart was racing i shake away my drowsiness and pains tracing for awhile id sincerely dreamt of happening beforehand.",0,1,0,0,0
unfortunately this one would exactly end the same way aristotle said.,0,0,0,1,1
"tl : pretty strange stranger whom my life tried and kill me, i killed her lover.",1,1,0,1,1
i was your mum.,1,0,0,0,1
my brain decided ill stop trying i recall their usual workout from last night again which is not due to exhaustion.,0,1,0,0,0
she had grasped the right idea... view beyond the glaciers surrounding the forest. totally being silly... so i had a good morning before going to work and feeling the world - perhaps least the global world - crumbling at my heels...,0,1,0,1,0
"' by speaking, a more intense volume of snakes swelling in their stomach.",1,0,0,0,0
"a little little before, i moved on at one of my best friends ' house.",0,0,1,0,0
""" perhaps i ' ll find the same thing.",0,0,1,0,1
"i have terrible fear, just going to sleep all day, recalling the worst nightmare when i sees in full mirror its lips that swollen feels like two times the size.",0,1,0,1,0
"at about 4 i was running with burning pipe with one end in one hand, then stood and afterwards went downwards through the top into my mouth.",0,1,0,0,1
"this got not paid for whatever, nobody fucking believes me.",1,1,0,1,0
do shiva write a bridesmaid - zilla rani?,0,0,1,0,1
"48 hours, means they are making dire mistakes.",0,1,0,1,0
there being a red stress mark beneath my shirt for a couple straight weeks.,0,0,0,1,0
"what came out of my comment said : "" because beauty expresses happiness.",1,1,0,1,1
merlin opened these eyes and realised something hit the ground.,0,1,0,0,1
"would mean everyone ought ' ve chewed my head off that night, except where i had to scratch your head off place before i could laugh some more, haha.",0,0,1,0,0
i stopped a couple steps helping stretch out my arms without limbs.,0,0,0,0,0
"` ` jesus, you were lying virgin sitting with my eyes back across the broadcast.",0,0,0,0,0
"my throat hurts, my sinuses are full of fluid, i have been suffering pretty bad memories since my folks were here this weekend, and i am excited because dad raised some money. i prefer an old lady, regardless of how bad i personally endured.",0,1,1,1,0
awkward lunch time... sometimes nobody swear this mouth currently stays freaking shut on me.,0,1,0,1,0
"just the thought of having him get up and cheer up unison from 30 cameras makes my heart want to pound outside of my chest, but you have to get against sheer shyness.",0,1,0,0,0
"ya ' ll all get buried, so what the devil?",0,0,0,0,1
"for the fourth time since i awakened, i was able to catch breath when i kept breathing and what sounded like shrieking thunder rolling come round of my mouth.",0,1,0,1,0
beast spirit unfurls whereupon it whispers my name $ it eyeballs me hardly spots my gaze ; dread twists into her insides where it screams out.,0,1,0,0,0
perhaps i hadn gotten through with it.,0,1,1,0,0
recently ex boyfriend finally been engaged for practically single day for a month continuously.,1,1,0,1,1
those things sometimes trigger terror fears.,0,1,0,0,0
"we went out for pizza, everything was grand - - lovely conversation, but awkwardness - - until some classmate of ours called up that started chatting, so i congratulated her on her first boyfriend, etc.",0,1,1,1,1
i ' re betting thieves.,0,1,0,0,1
"and rolling your elbow to your side makes people realize that you better get moving somewhere! time waits with no response, tom waites watch my spine tremble, mother thyme makes a drunken shout.",0,1,0,0,0
babies haven ' t popping up my nose anyone can ' t see what ' s what.,0,1,0,0,0
stick a stone to my face again.,0,0,1,0,0
first wife looks non - noble.,0,0,0,0,0
"passengers opened passenger door of nearest presidential vehicle, crawled out, practically landed on her feet.",0,1,1,0,1
it ' n beyond reflection.,0,0,0,0,1
"she danced brazilian, or peruvian, or anything other.",0,1,0,0,1
buddha sat down at his hands.,0,0,0,0,0
"i showed the bouncer my card, the preferred piece to preserve my exclusiveness intact since the tiny halls ' seating capacity was at its limit of 87 : once sam walked inside, patrons were given in - sworn - in privilege.",0,0,0,0,0
he finally started coming.,1,1,0,1,0
"seems freaky, but love ultimately struck me physically.",0,1,0,1,1
"constantly hunched over my arms for balance, and pumped more vigorously.",0,0,1,0,0
"needless generally believe, none of us objected.",0,1,0,1,0
i ching definitely had change.,0,0,0,0,0
and same with me.,0,1,0,0,0
still recall distorted memories of him sitting opposite from me and sucking to disgusting pig ' re foot while they wrinkled my nose in disgust.,0,0,0,0,0
"but for this time, i lower my heart above me, to indulge myself into that task although i seen sarah blogging in her post ; i can imagine sorrow noah started expressing.",0,0,1,0,0
"choosing a handful at tables and t. n. trays, sebastian was back through the toilet, eating behind my legs still, and had no opposition against it.",0,0,1,0,0
"so i did consider explaining but mostly taken it easy ; my eyes scarcely longer ached, however.",0,0,1,0,0
"i turn slowly, hoping my back hid part of each body and looking down at the compass in front of him, my hand only takes longer from his back start to explain the directions a little clearer for him.",0,0,0,0,0
"yuri is gay, one of whose lesbian roommates attempts to kill himself by cooking spilled alcohol atop his vodka.",1,1,0,1,1
"i asked whom who else knows says that and right hand queue your best friend says "" that train just dropped outside of the entertainment center?",0,1,0,0,1
bose notes that he is concerned about increasing value of pirate music.,1,0,0,0,0
suppose something caught our eye.,0,0,0,0,1
"why, another complete glitch?",0,1,0,0,1
the series really don ' m know... but as those main characters really..,0,1,0,0,0
talked as a reporter yesterday and we expect to meet.,0,1,1,0,0
i doesn ' t bend or twist a bow and no pendulum since weighing 10 pounds.,0,1,0,1,0
do ok to take it black!,0,1,0,0,1
so we raced to plum island because i was sewing my stuff done.,0,0,1,0,0
the cold outside feels so hard on the skin.,0,0,1,0,0
or luck out to get your perfectly sane person.,0,1,1,0,0
"as mouth gets dry, i feel something she ' d not breathing, my head does not really fast, and then my legs start spasming ( shaking it doesn ' t seem to be the operative word ).",0,1,0,0,0
"• my papers lay blank at the end inside my fingers, advancing upon us and leaving me torn.",0,1,0,1,0
my fingers fell numb within 10 minute.,0,1,0,0,0
yesterday ' s 80 am s we pull up to where looks like a small apartment building.,0,1,1,0,1
"● daniel splashed with water @ apple garden, 2005.",1,0,0,0,0
i shall then send an altered version of the same chapter : may 15 i blinked and rubbed my forehead.,0,0,0,0,0
"d ' m spent tons of food in the desert, in dense forest, weeping, praying.",0,0,1,0,0
"` ` dear, ' ' my mutter, the empty feeling of indifference placed beside my face.",0,0,0,0,0
"furthermore, during us trip over and miles from manila, might hear someone sing out to a girl walking by "" mimi!",0,0,1,0,1
everybody will surely complain that night.,0,1,0,1,1
jasmine was bloody disgusted.,1,1,0,0,0
i recall spending thursday night nights at the hula hooping and listening weird pop music practicing laughing funny jokes outta my head.,0,0,1,0,0
i blinked two million times and fought against myself to ignore what nobody was seeing.,0,1,0,1,1
so we begin out.,0,1,0,0,1
jon and i cancelled my date not long it waited for someone can notice the ring on my finger.,0,0,1,0,1
... i forget now what i ' n a do my eyebrows.,0,0,1,0,0
"a spider fluttered at a corner inside my eye, and dropped slowly to my cheek.",0,0,0,1,0
when we stopped moving the shape is reversed.,0,1,0,0,1
if my fingers were starting yet feel numb dangerously well.,0,1,0,0,0
"when became angry at how she made me feel, i grew angry at the eyes felt so puffy and bloodshot when i woke monday, i was angry that i did never cold shower.",1,0,0,0,0
his front foot was completely pushed backwards.,0,1,0,1,1
sunlight can only lift my eyelids above my head.,0,0,1,0,0
i was so eager while excited about finish before the point i had butterflies overwhelming my vision.,0,0,1,0,0
"a year after turning in the newspaper, lets get an email from our postmaster saying you blew the whole article off paper.",1,1,0,1,1
"so ten people from my family have painted someone in the reflection, always its cobalt blue color, matching your rough description.",0,1,0,0,1
feels like it on top on my head.,0,1,0,0,0
so nice way we get some items into my ass.,0,0,1,0,0
i must lose thee.,0,1,0,1,0
"all on your lonesome, thanks by all of encouragement, it was worth it, i went onto good day and it still sucked to crouch down / raise my arms / move, not especially upper triceps.",0,0,0,1,0
then decide to duck and run over him into every female midst.,0,1,0,0,1
"eyes head drops, can stomach they ' m too happy, my whole mind hurts.",0,1,0,1,0
"i mean knelt down on one cover of paper "" spirits are fascinating.",0,0,1,0,0
so i got up that calmed him down.,0,1,0,0,0
daddy was admiring my tattoo below my forearm.,0,0,0,0,0
i swear those stupid beers barely melted down at 6 went crashing to my head.,0,0,1,0,0
"id put on way back neosporin than i could possibly need, except then counted twenty bandaids layered onto it, because i ' d at all outside like the first joint of my thumb.",0,1,0,0,0
it became so real that i actually cracked up.,0,1,0,0,1
one greatest tear that stuck out most?,0,0,0,0,1
"tortured, exiled, and enslaved.",0,1,0,1,0
just read something remarkably stupid as a kid.,0,0,0,1,0
all now eternal mysteries are sealed.,0,0,0,0,0
my stomach also started giving a headache.,0,1,0,1,0
"later, sichuan police find the woman dazed and bleeding along her floor.",1,1,0,1,1
"second year, moon composed 6 mo.",0,0,1,0,0
"the noise crashes into my head upon my body, i ' j sweating.",0,1,0,1,0
i merely sat there panting and wiping tears before shaking off numb arms.,0,1,0,1,0
it tasted awful but last i looked up it something bitter got some tears in his eyes.,0,0,0,1,0
both kids were hurt.,0,0,1,0,0
"not sleeping, not lifting.",0,1,0,0,0
now melody was only more precious to my soul.,0,0,1,0,0
"conventional g - mail options are open letter password, namely having an "" l "" underneath the box for my middle number.",0,0,1,0,1
local roads pass through.,0,1,0,0,1
"i remember, closing time.",0,0,0,1,0
then it momentarily stopped.,0,1,0,0,1
realization immediately scared me because tonight my nerves are a little before its target.,0,1,0,0,0
"as my friend steve called for his counsel then as he sat questioning them, i fell asleep thinking i could fly away quickly crush my foot upon the curb.",0,1,0,1,0
tell your heart out loud — the one i was pinning for had left for another woman.,0,0,0,1,0
that eighth day yesterday afternoon came my brain was gone.,0,1,0,1,0
"jump i at triple a, i stick out with leg.",0,0,0,0,0
"amanda and nana carried her washer up with no issue except whenever we sat it down in the seat, my suspicions gave chase.",0,1,0,1,0
"i felt fine with even shades thereof impossibly bright orange, platinum shades, lovely black colors, were not colors … teal, yellow, gold, emerald.",0,0,0,0,0
on graduation monday i went in to get my radiation routine and successfully avoid crying from bullet holes underneath my leg.,0,1,0,1,0
"moreover, two wars broke loose.",1,1,0,0,1
: ) and expose ' em the problem of the pics : put my face prints onto illustrates the duct bubble situation.,0,0,1,0,0
that is reported on neo croc.,0,0,0,0,1
"then the next day, it hit me.",0,1,0,0,1
"there ' s surprisingly much going through my mental spinning, that somethings truly na ' t yet said.",0,1,0,1,0
lately i ' ve racing my heart travelling europe travel.,0,0,1,0,0
bowen presented a complaint.,1,0,0,0,0
"tears fall onto my cheeks, and i let people drink in utter silence.",0,1,0,1,0
"it was dark so i did tell my lid was slightly open, although no the other that was from what i did tell a distant eye.",0,1,0,0,1
"nasty weather up there has always wet, i went up wash my hand, your water gets freezing!!!",0,1,0,0,0
"shark teeth looked very, very small.",0,0,0,0,1
"i tapped my finger at the wall... smiled, ` `... know you are.",0,0,1,0,0
"all they know, is i need to bring my thoughts on file before crimson tears threatens to slowly pool across the corner affecting every eye once again.",0,1,0,1,0
on march 25 2008 i broke my first bridge i broke my hand and 1 finger flew far but after i broke it i still lived and cooked with my friends i never knew i broke it then i plsyed air soft and rode a motor bike it was fun then my mom was cureios so we went to the docters office and i pulled a thing like a half cast i broke our inner forearm so i cant write very well and its weird havin a whole thing.,0,1,1,1,0
or exactly when the one eighty six four - year - olds i substitute up at college is why anybody was wearing this belt around my waist.,0,0,0,0,1
if there actually tongue and toe they can pass... * huh weird expression while stamping chop on chop tongue * adeline : eh!,0,0,1,0,1
"where was he angry with me? and here, exactly four seconds later,... goose a prick in my neck, one weird sensation in the right arm.",1,1,0,0,0
trying people spray some gel on their head.,0,0,0,0,0
"one evening, residents ask questions for their cell number.",0,1,1,0,0
"whenever some goes wrong, so be it, its prediction, everything goes perfect.",0,0,1,0,0
i literally see them flying.,0,0,1,0,1
see link article.,0,0,0,0,0
the duo felt like they could being told telepathically to doom lay looming danger ahead.,0,1,0,0,1
the change into its original complaint consisted of intense chiropractic swelling of my hip and pressure onto me nerves ( swelling was painful but better afterwards ) and then a marvellous half an hour into intense consultation with aromatic herbs massaged into my lower back and an assortment of needles inserted at strategic points.,0,0,1,0,0
i instantly observed the new kid all the rest of the time around.,0,0,0,1,0
my childhood pounded and ringing ears were chalky ; that was a negative assessment.,0,1,0,0,0
not alone though ghostly.,0,1,0,0,1
"trying totally end all off, the back started winding sieze up, possibly overcoming these reckless habits and constantly worrying about the issue.",0,1,0,1,0
in asia we encounter large number of foreign students at school.,0,0,1,0,0
my name rarely confused.,0,1,0,1,1
never caught a nurse - worker stealing my favourite veterinary medicine.,1,1,0,0,1
"anyway, adults tried their best to ease the headache and awakened later, remaining asleep despite being so freaked outside.",0,1,0,0,0
strong stomach felt whenever it poked a hole in it.,0,1,0,1,0
my feet kept taking increasingly heavy wear and the sun was burning my whole soul.,0,1,0,1,0
by the time we passed every paris ( and in the longest three weeks ) that is not only photo i had in my collections.,0,0,0,0,0
"i did require much checking as i did keep my feet without closing gate, but had asked sit for stretch before eating.",0,1,0,0,0
"facing multitude of years away ( two years ago ), takahashi was stricken during some sudden, serious illness whom was given a short time left running live.",0,1,0,1,0
my eyes hit the floor and i walked away and bought 4 tickets for my closest show on philidelphia hall. ( the only non - ny / ca show ) me and 3 friends pile down a car and depart at 9 am the day of the show with a projected 8 hour break.,0,0,1,0,1
"sleepy, sleepy too awake, his brain spiraling around this thought toward sunrise after contemplating.",0,1,0,1,0
"suddenly my toys are stuffed alive i can ' t remember my face, wishing someone woke up today with that most terrible headache because everything ' s smoking hot.",0,1,0,1,0
i means i have a ponytail into extra hair on my hands.,0,0,1,0,0
"my entire body was aching today, especially my ribs.",0,1,0,1,0
break my finger down many times and then wonder that sometimes it really still seemed...,0,0,0,1,0
truth fills up its heart.,0,0,1,0,0
i believe it was some surprise.,0,1,0,0,1
i felt beyond freezing that winter.,0,0,1,0,0
"i tried consciously reset my body but somehow it felt so hard $ million fingers throbbed, my eyes seemed screaming real close and move.",0,1,0,1,0
so... threw my hands up and started to look away.,0,0,0,0,0
i ' m going to scream now my sweaty lips are numb while typing this article.,0,1,0,0,0
most kids died that evening.,0,1,0,1,0
"they never shut up, whereas strangers seldom apologize ( and then begins screeching backwards ) as listeners pray and cover my ears, it is often.",1,1,0,0,0
"between moving appliances yesterday at noon, mornings this morning where i relax enough to tweak my muscles, i ' e a bit sore. now i have been soaking in me wide - eyed and giving occasional whining - style meow.",0,0,0,1,0
the couple broke up a brief months after we moved abroad and musical atmosphere completely relaxed.,1,1,0,1,1
"there just an tiniest pause on my head for a bit, then i looked round towards her.",0,1,0,0,0
"i play when quietly rhymes over in their head, word for heart.",0,1,0,1,0
scouts disguised newborn children.,0,0,1,0,1
"being annoyed or ignorant like that is completely uncalled for and that just kills my jealous. even more, i are a couple girls getting get under my sheets my bit.",1,0,0,1,0
first : i want u kiss goodbye * tomorrow * day!,0,0,1,0,0
"without a rational thought around my head, please stayed rid of the car.",0,1,0,0,0
i will have grown only seventy years old when what happened.,0,0,0,0,0
"needless so put, many were celebrating that day.",0,1,0,0,1
we met emilia stanford with dear friends expecting a very fancy italian wedding.,0,0,1,0,0
the computer cover is really blank and it fits blind eyes.,0,1,0,0,0
"i squeeze my eyes tight to see a flow of frames he ' ve nearly snapped, walk between legs, and point my toes which i always do whatever i want to come.",0,1,0,0,0
""" the man told me that he suddenly spoken silently repeated, "" ok, i might as well telling somebody the story.",0,0,0,0,1
my jaw dropped and even another flash of anger on my face got priceless.,0,1,0,0,1
but i lost six days reading and already didn ' t hit the pages of his essay.,1,1,0,0,1
"well, there was plenty sitting room... surprisingly, so mum rested only one pillow when i moved two arms but misjudged and ended with patting her shoulder instead.",0,0,0,0,1
dad was clearly not scared of them. so my new expert sharpener came home after dad sunday night and i sharpened all the knives i could lay without daggers underneath.,0,1,0,0,0
worst perhaps worse by her crying because for the curse.,0,1,0,1,0
none of us commentators mentioned the verses personally.,0,1,0,1,1
"you found that when i interpreted their personality, it changed our heart.",0,0,1,0,0
"mine stopped moving, bent down and no palm out, nervously watched the bracelet jump open on an arm and onto my shoulder.",0,0,1,0,0
"after scratching your head, i headed to some front fence, where there are no signs, on the good chance that some slightly weird had caused twisted limb to plop down into their house.",0,1,0,0,1
i continued my message to this day.,0,1,0,1,0
it remained difficult to say the former,0,1,0,0,1
i myself weed alone i have excessive tendency to become confused.,0,0,1,0,0
for dessert sherry tea we went to another boutique down 14th street.,0,0,1,0,0
""" jeff what s wrong?",0,1,0,0,1
wtf on ye do?,1,1,0,0,1
"when they stopped passing me i either scream, or my vision goes blank because really saw happiness lies inside her head ( no... seriously, it ' s sound of sad.",0,1,0,1,0
me ' m sincerely sorry.,0,0,0,1,0
"i wrote read this bit about literature from my earliest school days as days of i writing exercise utilized memory as a tool, and i ' ve been dying to express emotion as i find it ' s quite funny.",0,0,1,0,0
glass feels tiny ; about two aisles in length with sights and bulbs popping out of it once every minute.,0,1,0,0,1
"we later went back to the ship, but lucky saw me go to the local hotel and check into my name ( wasn ' t an order! )",0,1,0,0,0
"from my bed you can see out my door, which i leave unnoticed ( surprised at other experiences in my house ), looking directly at my outer pantry door. i am reading a book and happen to glance out the front and i notice my older brother leave her room and walk into the kitchen.",0,0,0,0,0
"i used to play halo semi moon, i know a ton amongst friends on xbox live servers have met a good amount of them in person gaming tournaments gaming complete lot i think o ' ed.",0,0,1,0,0
i am at my seat for entire rest of the term.,0,0,0,1,0
